sample_index,filepath,source_word,true_label,condition,snr_db,transcript_raw,transcript_normalized,transcript_non_empty,asr_latency_sec,total_latency_sec,peak_normalized,peak_before_normalization,asr_failed,error
4798,dataset/raw/movement/down/3cc595de_nohash_3.wav,down,movement,snr_m10db,-10.0,Don't!,don t,1,0.060603,0.062600,1,1.098671,0,
4799,dataset/raw/movement/up/9a8d8d34_nohash_2.wav,up,movement,snr_m10db,-10.0,Bye!,bye,1,0.062543,0.063778,0,0.811296,0,
4800,dataset/raw/emergency/yes/e7bcee8a_nohash_3.wav,yes,emergency,snr_m10db,-10.0,It's...,it s,1,0.061994,0.063288,0,0.422294,0,
4801,dataset/raw/emergency/wow/ff63ab0b_nohash_1.wav,wow,emergency,snr_m10db,-10.0,Wow!,wow,1,0.058498,0.060883,0,0.764608,0,
4802,dataset/raw/emergency/yes/a2cc5444_nohash_1.wav,yes,emergency,snr_m10db,-10.0,,,0,0.051336,0.052587,0,0.845349,0,
4803,dataset/raw/emergency/no/ddedba85_nohash_4.wav,no,emergency,snr_m10db,-10.0,,,0,0.053639,0.054529,1,1.879653,0,
4804,dataset/raw/movement/go/f174517e_nohash_1.wav,go,movement,snr_m10db,-10.0,Go!,go,1,0.052699,0.055186,0,0.366149,0,
4805,dataset/raw/unknown/zero/e5c48e53_nohash_0.wav,zero,unknown,snr_m10db,-10.0,You,you,1,0.053523,0.054182,0,0.217460,0,
4806,dataset/raw/emergency/no/bc196f81_nohash_0.wav,no,emergency,snr_m10db,-10.0,,,0,0.056387,0.058106,0,0.656301,0,
4807,dataset/raw/movement/down/471a0925_nohash_0.wav,down,movement,snr_m10db,-10.0,,,0,0.055079,0.056353,0,0.952108,0,
4808,dataset/raw/emergency/no/a97017df_nohash_1.wav,no,emergency,snr_m10db,-10.0,,,0,0.054310,0.055505,0,0.576979,0,
4809,dataset/raw/movement/off/fd5ccd39_nohash_1.wav,off,movement,snr_m10db,-10.0,Ahhh!,ahhh,1,0.050836,0.053020,0,0.713141,0,
4810,dataset/raw/movement/down/ee4a907f_nohash_0.wav,down,movement,snr_m10db,-10.0,,,0,0.055735,0.056608,1,3.135211,0,
4811,dataset/raw/movement/right/c2657ba5_nohash_1.wav,right,movement,snr_m10db,-10.0,,,0,0.051681,0.052968,0,0.203047,0,
4812,dataset/raw/emergency/backward/ebdd0f59_nohash_1.wav,backward,emergency,snr_m10db,-10.0,,,0,0.052731,0.053613,0,0.963979,0,
4813,dataset/raw/emergency/stop/eeaf97c3_nohash_1.wav,stop,emergency,snr_m10db,-10.0,,,0,0.053021,0.056114,1,1.734205,0,
4814,dataset/raw/unknown/bed/03c96658_nohash_0.wav,bed,unknown,snr_m10db,-10.0,Okay.,okay,1,0.053296,0.054151,0,0.596638,0,
4815,dataset/raw/unknown/five/050170cb_nohash_2.wav,five,unknown,snr_m10db,-10.0,,,0,0.055961,0.057193,0,0.565813,0,
4816,dataset/raw/unknown/one/333d7ddb_nohash_0.wav,one,unknown,snr_m10db,-10.0,ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1,0.623873,0.624784,0,0.469958,0,
4817,dataset/raw/movement/left/85c60942_nohash_0.wav,left,movement,snr_m10db,-10.0,Yeah.,yeah,1,0.062228,0.062953,0,0.677095,0,
4818,dataset/raw/unknown/zero/eee5e541_nohash_0.wav,zero,unknown,snr_m10db,-10.0,,,0,0.060457,0.061829,0,0.680412,0,
4819,dataset/raw/emergency/stop/4d9e07cf_nohash_0.wav,stop,emergency,snr_m10db,-10.0,,,0,0.057906,0.059232,0,0.435932,0,
4820,dataset/raw/unknown/bird/f2f0d244_nohash_0.wav,bird,unknown,snr_m10db,-10.0,,,0,0.060129,0.061477,1,1.232968,0,
4821,dataset/raw/movement/off/2da58b32_nohash_1.wav,off,movement,snr_m10db,-10.0,,,0,0.057469,0.058898,0,0.873534,0,
4822,dataset/raw/emergency/stop/0ba018fc_nohash_1.wav,stop,emergency,snr_m10db,-10.0,It's done.,it s done,1,0.057179,0.058150,0,0.212757,0,
4823,dataset/raw/unknown/happy/43691f67_nohash_0.wav,happy,unknown,snr_m10db,-10.0,,,0,0.056687,0.057525,0,0.064484,0,
4824,dataset/raw/emergency/stop/171edea9_nohash_1.wav,stop,emergency,snr_m10db,-10.0,,,0,0.054634,0.055352,0,0.910462,0,
4825,dataset/raw/emergency/no/9d8ac38b_nohash_0.wav,no,emergency,snr_m10db,-10.0,No!,no,1,0.057417,0.063435,0,0.436851,0,
4826,dataset/raw/unknown/three/f736ab63_nohash_0.wav,three,unknown,snr_m10db,-10.0,,,0,0.059577,0.061918,0,0.224615,0,
4827,dataset/raw/unknown/happy/0c09f202_nohash_1.wav,happy,unknown,snr_m10db,-10.0,,,0,0.054774,0.055365,1,1.200622,0,
4828,dataset/raw/movement/left/6c88cf25_nohash_0.wav,left,movement,snr_m10db,-10.0,,,0,0.059608,0.060425,0,0.955874,0,
4829,dataset/raw/emergency/no/2aca1e72_nohash_5.wav,no,emergency,snr_m10db,-10.0,,,0,0.055939,0.057316,1,1.205037,0,
4830,dataset/raw/unknown/four/fa52ddf6_nohash_3.wav,four,unknown,snr_m10db,-10.0,,,0,0.059903,0.060581,1,2.435111,0,
4831,dataset/raw/unknown/bird/e0a7c5a0_nohash_0.wav,bird,unknown,snr_m10db,-10.0,Bird.,bird,1,0.055794,0.056650,0,0.488686,0,
4832,dataset/raw/movement/off/8ea22de7_nohash_0.wav,off,movement,snr_m10db,-10.0,Bye!,bye,1,0.053849,0.055125,1,1.016777,0,
4833,dataset/raw/movement/simple_sentence/Drone_turn_to_the_right/en_US-lessac-high.wav,simple_sentence,movement,snr_m10db,-10.0,,,0,0.055994,0.056623,1,2.400906,0,
4834,dataset/raw/movement/on/9448c397_nohash_1.wav,on,movement,snr_m10db,-10.0,ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1,0.533217,0.534589,1,1.274877,0,
4835,dataset/raw/emergency/stop/f5c3de1b_nohash_1.wav,stop,emergency,snr_m10db,-10.0,,,0,0.056235,0.057772,1,4.878496,0,
4836,dataset/raw/emergency/backward/b0f5b16d_nohash_4.wav,backward,emergency,snr_m10db,-10.0,Bye!,bye,1,0.061399,0.062812,1,1.847410,0,
4837,dataset/raw/unknown/seven/863880b7_nohash_0.wav,seven,unknown,snr_m10db,-10.0,,,0,0.064739,0.065983,0,0.187616,0,
4838,dataset/raw/unknown/nine/ab5d7179_nohash_0.wav,nine,unknown,snr_m10db,-10.0,,,0,0.057843,0.059127,0,0.732491,0,
4839,dataset/raw/emergency/wow/70a00e98_nohash_0.wav,wow,emergency,snr_m10db,-10.0,Wow,wow,1,0.053027,0.054356,1,1.935670,0,
4840,dataset/raw/emergency/backward/9307154f_nohash_0.wav,backward,emergency,snr_m10db,-10.0,,,0,0.058272,0.059249,0,0.336584,0,
4841,dataset/raw/unknown/bird/28497c5b_nohash_0.wav,bird,unknown,snr_m10db,-10.0,,,0,0.061173,0.062986,0,0.296685,0,
4842,dataset/raw/emergency/no/c9b5ff26_nohash_3.wav,no,emergency,snr_m10db,-10.0,,,0,0.058627,0.060141,1,1.537695,0,
4843,dataset/raw/movement/simple_sentence/Rotate_counter_clockwise/en_GB-alan-low.wav,simple_sentence,movement,snr_m10db,-10.0,Would you come for me?,would you come for me,1,0.071433,0.072305,1,1.975854,0,
4844,dataset/raw/unknown/bed/db7c95b0_nohash_1.wav,bed,unknown,snr_m10db,-10.0,Dead.,dead,1,0.061775,0.062962,0,0.955336,0,
4845,dataset/raw/emergency/stop/106a6183_nohash_0.wav,stop,emergency,snr_m10db,-10.0,,,0,0.060469,0.061953,1,1.124299,0,
4846,dataset/raw/emergency/stop/ef3367d9_nohash_6.wav,stop,emergency,snr_m10db,-10.0,Let's go!,let s go,1,0.063764,0.064953,1,1.451514,0,
4847,dataset/raw/movement/right/00b01445_nohash_0.wav,right,movement,snr_m10db,-10.0,Yay!,yay,1,0.060447,0.061848,1,1.206764,0,
4848,dataset/raw/movement/right/f2898d06_nohash_0.wav,right,movement,snr_m10db,-10.0,Right?,right,1,0.062943,0.064145,1,1.063417,0,
4849,dataset/raw/emergency/wow/cee22275_nohash_0.wav,wow,emergency,snr_m10db,-10.0,Wow!,wow,1,0.061866,0.062491,0,0.740114,0,
4850,dataset/raw/emergency/backward/460209ac_nohash_0.wav,backward,emergency,snr_m10db,-10.0,I'm out of here.,i m out of here,1,0.064013,0.065202,1,1.437762,0,
4851,dataset/raw/unknown/house/feb1d305_nohash_0.wav,house,unknown,snr_m10db,-10.0,Help me.,help me,1,0.057630,0.058372,0,0.820850,0,
4852,dataset/raw/movement/up/39afb88e_nohash_0.wav,up,movement,snr_m10db,-10.0,,,0,0.052997,0.054476,0,0.341301,0,
4853,dataset/raw/emergency/yes/29dce108_nohash_0.wav,yes,emergency,snr_m10db,-10.0,,,0,0.054686,0.058537,1,1.432919,0,
4854,dataset/raw/movement/simple_sentence/Drone_land_now/en_GB-northern_english_male-medium.wav,simple_sentence,movement,snr_m10db,-10.0,,,0,0.056996,0.058527,1,2.158101,0,
4855,dataset/raw/emergency/yes/e900b652_nohash_3.wav,yes,emergency,snr_m10db,-10.0,Yeah!,yeah,1,0.066206,0.067492,1,2.311265,0,
4856,dataset/raw/movement/down/35d1b6ee_nohash_0.wav,down,movement,snr_m10db,-10.0,,,0,0.058471,0.059237,1,1.150483,0,
4857,dataset/raw/emergency/wow/e0a7c5a0_nohash_1.wav,wow,emergency,snr_m10db,-10.0,,,0,0.059330,0.060528,0,0.251841,0,
4858,dataset/raw/unknown/five/38d78313_nohash_2.wav,five,unknown,snr_m10db,-10.0,Bye!,bye,1,0.057067,0.057901,1,1.554858,0,
4859,dataset/raw/unknown/three/30060aba_nohash_3.wav,three,unknown,snr_m10db,-10.0,,,0,0.059527,0.060307,0,0.752935,0,
4860,dataset/raw/emergency/backward/23da904f_nohash_0.wav,backward,emergency,snr_m10db,-10.0,Thank you.,thank you,1,0.059594,0.061396,1,2.364695,0,
4861,dataset/raw/movement/down/c50f55b8_nohash_13.wav,down,movement,snr_m10db,-10.0,,,0,0.053542,0.054893,0,0.964459,0,
4862,dataset/raw/emergency/no/152491bc_nohash_0.wav,no,emergency,snr_m10db,-10.0,No.,no,1,0.054460,0.057138,0,0.670396,0,
4863,dataset/raw/emergency/stop/28e47b1a_nohash_1.wav,stop,emergency,snr_m10db,-10.0,This is horrible.,this is horrible,1,0.057024,0.058940,1,1.096907,0,
4864,dataset/raw/emergency/yes/723efc4c_nohash_1.wav,yes,emergency,snr_m10db,-10.0,Thank you.,thank you,1,0.055168,0.056384,0,0.199605,0,
4865,dataset/raw/emergency/yes/2197f41c_nohash_1.wav,yes,emergency,snr_m10db,-10.0,Yes.,yes,1,0.052895,0.054041,0,0.245067,0,
4866,dataset/raw/unknown/tree/50d1c8e3_nohash_1.wav,tree,unknown,snr_m10db,-10.0,Dream!,dream,1,0.053917,0.054709,1,1.263293,0,
4867,dataset/raw/emergency/yes/2aca1e72_nohash_1.wav,yes,emergency,snr_m10db,-10.0,Thank you.,thank you,1,0.055721,0.057025,0,0.738892,0,
4868,dataset/raw/emergency/no/16d41d07_nohash_0.wav,no,emergency,snr_m10db,-10.0,,,0,0.056130,0.057471,0,0.148343,0,
4869,dataset/raw/emergency/no/50d1c8e3_nohash_3.wav,no,emergency,snr_m10db,-10.0,Go!,go,1,0.053589,0.055101,1,2.952514,0,
4870,dataset/raw/emergency/yes/226537ab_nohash_0.wav,yes,emergency,snr_m10db,-10.0,,,0,0.053746,0.056187,1,1.696656,0,
4871,dataset/raw/movement/right/b29f8b23_nohash_0.wav,right,movement,snr_m10db,-10.0,Bye!,bye,1,0.054052,0.056786,1,1.117824,0,
4872,dataset/raw/movement/right/f798ac78_nohash_4.wav,right,movement,snr_m10db,-10.0,,,0,0.054759,0.057178,0,0.457470,0,
4873,dataset/raw/unknown/four/35d1b6ee_nohash_1.wav,four,unknown,snr_m10db,-10.0,,,0,0.057446,0.058949,1,1.123508,0,
4874,dataset/raw/unknown/five/d5cdb23e_nohash_0.wav,five,unknown,snr_m10db,-10.0,,,0,0.053163,0.054437,0,0.705459,0,
4875,dataset/raw/movement/right/fb727898_nohash_2.wav,right,movement,snr_m10db,-10.0,Bye!,bye,1,0.053505,0.056711,1,1.046697,0,
4876,dataset/raw/unknown/zero/e9b61425_nohash_1.wav,zero,unknown,snr_m10db,-10.0,Thank you.,thank you,1,0.056531,0.059488,0,0.433143,0,
4877,dataset/raw/movement/follow/54aecbd5_nohash_3.wav,follow,movement,snr_m10db,-10.0,,,0,0.056417,0.057679,1,1.141474,0,
4878,dataset/raw/movement/single_keywords/Land/en_US-danny-low.wav,single_keywords,movement,snr_m10db,-10.0,Thank you.,thank you,1,0.058570,0.060302,1,1.103974,0,
4879,dataset/raw/emergency/stop/6124b431_nohash_3.wav,stop,emergency,snr_m10db,-10.0,It's hot.,it s hot,1,0.060629,0.061864,0,0.808724,0,
4880,dataset/raw/unknown/happy/b0bad4a9_nohash_0.wav,happy,unknown,snr_m10db,-10.0,Happy!,happy,1,0.055222,0.056701,1,1.676813,0,
4881,dataset/raw/unknown/four/01d22d03_nohash_0.wav,four,unknown,snr_m10db,-10.0,,,0,0.057601,0.059045,0,0.848691,0,
4882,dataset/raw/movement/go/338a40d6_nohash_0.wav,go,movement,snr_m10db,-10.0,,,0,0.055188,0.056412,1,1.407883,0,
4883,dataset/raw/movement/forward/a929f9b9_nohash_0.wav,forward,movement,snr_m10db,-10.0,,,0,0.055443,0.056030,1,2.350025,0,
4884,dataset/raw/movement/follow/f822b9bf_nohash_0.wav,follow,movement,snr_m10db,-10.0,,,0,0.051045,0.052299,1,2.315510,0,
4885,dataset/raw/movement/down/a243fcc2_nohash_1.wav,down,movement,snr_m10db,-10.0,,,0,0.056203,0.056971,1,1.183896,0,
4886,dataset/raw/movement/right/ffbb695d_nohash_0.wav,right,movement,snr_m10db,-10.0,Ready?,ready,1,0.054335,0.055618,0,0.716115,0,
4887,dataset/raw/movement/forward/a293e285_nohash_0.wav,forward,movement,snr_m10db,-10.0,,,0,0.051092,0.053046,0,0.219897,0,
4888,dataset/raw/unknown/three/a2cc5444_nohash_3.wav,three,unknown,snr_m10db,-10.0,,,0,0.056816,0.057638,0,0.926347,0,
4889,dataset/raw/unknown/eight/d107dc42_nohash_1.wav,eight,unknown,snr_m10db,-10.0,Bye!,bye,1,0.055125,0.056536,0,0.586710,0,
4890,dataset/raw/movement/right/7e7ca854_nohash_2.wav,right,movement,snr_m10db,-10.0,Bring.,bring,1,0.053708,0.055017,0,0.632983,0,
4891,dataset/raw/emergency/yes/78030270_nohash_0.wav,yes,emergency,snr_m10db,-10.0,Yeah!,yeah,1,0.056174,0.058693,0,0.526070,0,
4892,dataset/raw/movement/left/d3831f6a_nohash_3.wav,left,movement,snr_m10db,-10.0,,,0,0.053694,0.055036,1,1.096927,0,
4893,dataset/raw/emergency/backward/13dce503_nohash_0.wav,backward,emergency,snr_m10db,-10.0,,,0,0.056872,0.059321,0,0.282549,0,
4894,dataset/raw/movement/off/a591c2ea_nohash_1.wav,off,movement,snr_m10db,-10.0,,,0,0.059178,0.060397,0,0.374876,0,
4895,dataset/raw/emergency/yes/cb164eea_nohash_2.wav,yes,emergency,snr_m10db,-10.0,Yes!,yes,1,0.055635,0.057011,1,1.296308,0,
4896,dataset/raw/movement/right/8931f494_nohash_0.wav,right,movement,snr_m10db,-10.0,Right,right,1,0.054081,0.055805,0,0.392796,0,
4897,dataset/raw/movement/off/33f60c62_nohash_0.wav,off,movement,snr_m10db,-10.0,,,0,0.054130,0.055920,0,0.121639,0,
4898,dataset/raw/emergency/stop/d9aa8c90_nohash_3.wav,stop,emergency,snr_m10db,-10.0,,,0,0.057069,0.059810,1,1.271357,0,
4899,dataset/raw/unknown/two/2313e093_nohash_2.wav,two,unknown,snr_m10db,-10.0,two,two,1,0.051971,0.053146,0,0.550296,0,
4900,dataset/raw/unknown/two/563aa4e6_nohash_0.wav,two,unknown,snr_m10db,-10.0,,,0,0.059938,0.060594,1,1.539848,0,
4901,dataset/raw/unknown/one/20d779bf_nohash_1.wav,one,unknown,snr_m10db,-10.0,Bye!,bye,1,0.054492,0.056091,1,2.817863,0,
4902,dataset/raw/emergency/stop_words/End/en_US-l2arctic-medium.wav,stop_words,emergency,snr_m10db,-10.0,,,0,0.057583,0.059356,1,2.778775,0,
4903,dataset/raw/movement/left/2748cce7_nohash_0.wav,left,movement,snr_m10db,-10.0,,,0,0.054528,0.056074,0,0.336067,0,
4904,dataset/raw/movement/follow/a045368c_nohash_4.wav,follow,movement,snr_m10db,-10.0,,,0,0.059297,0.060915,0,0.619943,0,
4905,dataset/raw/unknown/three/69a1a79f_nohash_1.wav,three,unknown,snr_m10db,-10.0,,,0,0.058736,0.060380,1,1.041476,0,
4906,dataset/raw/unknown/seven/c6ee87a7_nohash_0.wav,seven,unknown,snr_m10db,-10.0,Yeah,yeah,1,0.052472,0.053892,1,1.280253,0,
4907,dataset/raw/movement/down/54b6d355_nohash_4.wav,down,movement,snr_m10db,-10.0,That's it.,that s it,1,0.075788,0.076415,1,1.492260,0,
4908,dataset/raw/movement/go/365908bd_nohash_2.wav,go,movement,snr_m10db,-10.0,,,0,0.060647,0.061269,1,1.805134,0,
4909,dataset/raw/movement/down/3389305e_nohash_0.wav,down,movement,snr_m10db,-10.0,,,0,0.059203,0.060367,0,0.482953,0,
4910,dataset/raw/emergency/no/e6327279_nohash_0.wav,no,emergency,snr_m10db,-10.0,,,0,0.061263,0.061888,0,0.696141,0,
4911,dataset/raw/movement/go/b29f8b23_nohash_2.wav,go,movement,snr_m10db,-10.0,,,0,0.061402,0.062806,0,0.842749,0,
4912,dataset/raw/movement/left/5a98d407_nohash_4.wav,left,movement,snr_m10db,-10.0,,,0,0.055495,0.056938,0,0.245518,0,
4913,dataset/raw/movement/go/3589bc72_nohash_4.wav,go,movement,snr_m10db,-10.0,,,0,0.056809,0.058801,1,1.088377,0,
4914,dataset/raw/emergency/no/893705bb_nohash_9.wav,no,emergency,snr_m10db,-10.0,,,0,0.058464,0.059749,0,0.348489,0,
4915,dataset/raw/unknown/eight/40115b19_nohash_1.wav,eight,unknown,snr_m10db,-10.0,Thank you.,thank you,1,0.055964,0.056826,0,0.248937,0,
4916,dataset/raw/unknown/seven/cdfbbe75_nohash_0.wav,seven,unknown,snr_m10db,-10.0,,,0,0.056546,0.057868,0,0.262673,0,
4917,dataset/raw/unknown/eight/bfb10243_nohash_0.wav,eight,unknown,snr_m10db,-10.0,Take it.,take it,1,0.060177,0.061434,0,0.850773,0,
4918,dataset/raw/emergency/yes/57152045_nohash_3.wav,yes,emergency,snr_m10db,-10.0,Yes!,yes,1,0.054433,0.055739,1,1.453083,0,
4919,dataset/raw/movement/down/42beb5eb_nohash_0.wav,down,movement,snr_m10db,-10.0,Damn!,damn,1,0.056885,0.058878,1,1.116395,0,
4920,dataset/raw/emergency/yes/0717b9f6_nohash_4.wav,yes,emergency,snr_m10db,-10.0,Yeah.,yeah,1,0.055670,0.057222,1,1.117277,0,
4921,dataset/raw/unknown/zero/fdb5155e_nohash_1.wav,zero,unknown,snr_m10db,-10.0,,,0,0.057916,0.059252,0,0.494374,0,
4922,dataset/raw/emergency/stop/0cc6b0b0_nohash_0.wav,stop,emergency,snr_m10db,-10.0,,,0,0.053552,0.054976,0,0.160919,0,
4923,dataset/raw/emergency/stop_words/Stop/en_GB-aru-medium.wav,stop_words,emergency,snr_m10db,-10.0,Let's go!,let s go,1,0.058901,0.059857,1,1.813771,0,
4924,dataset/raw/emergency/warning_alert/Warning/en_US-libritts-high.wav,warning_alert,emergency,snr_m10db,-10.0,,,0,0.057746,0.059134,1,2.063944,0,
4925,dataset/raw/unknown/house/d9b50b8b_nohash_0.wav,house,unknown,snr_m10db,-10.0,,,0,0.055651,0.056528,0,0.773199,0,
4926,dataset/raw/emergency/reaction/Wow/en_US-lessac-low.wav,reaction,emergency,snr_m10db,-10.0,Bye!,bye,1,0.054447,0.055115,1,1.375528,0,
4927,dataset/raw/emergency/no/f0522ff4_nohash_4.wav,no,emergency,snr_m10db,-10.0,,,0,0.057118,0.060061,1,1.227024,0,
4928,dataset/raw/movement/up/66774579_nohash_1.wav,up,movement,snr_m10db,-10.0,,,0,0.057811,0.059088,0,0.350769,0,
4929,dataset/raw/emergency/yes/ba676390_nohash_0.wav,yes,emergency,snr_m10db,-10.0,Yes.,yes,1,0.054097,0.055636,0,0.877131,0,
4930,dataset/raw/unknown/three/7c1d8533_nohash_0.wav,three,unknown,snr_m10db,-10.0,,,0,0.056632,0.057419,0,0.917747,0,
4931,dataset/raw/unknown/five/439c84f4_nohash_2.wav,five,unknown,snr_m10db,-10.0,,,0,0.054225,0.055125,0,0.521002,0,
